"Id","ProcessName","Path","StartTime","WorkingSetMB","PrivateMemoryMB","VirtualMemoryMB","PagedMemoryMB","CpuSeconds","Responding"
"11928","RtkAudUService64",,,"6.66","4.98","4227.44","4.98",,"True"
"23988","esbuild","C:\work\repo\investment-scanner\frontend\node_modules\@esbuild\win32-x64\esbuild.exe","02-06-2026 02:42:08","6.64","21.96","5331.31","21.96","9.03","True"
"4056","igfxCUIServiceN",,,"6.62","2.82","2101348.23","2.82",,"True"
"11252","AggregatorHost",,,"6.57","5.74","2101359.44","5.74",,"True"
"3224","svchost",,,"6.51","3.38","2101347.03","3.38",,"True"
"32472","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.44","2.73","4192.89","2.73","0.05","True"
"32004","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.44","2.73","4192.89","2.73","0.03","True"
"2416","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.43","2.72","4192.89","2.72","0.02","True"
"29392","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.43","2.71","4192.89","2.71","0.02","True"
"30768","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.43","2.71","4192.89","2.71","0.02","True"
"32596","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.43","2.71","4192.89","2.71","0.02","True"
"33476","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.43","2.73","4192.89","2.73","0","True"
"32200","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.43","2.72","4192.89","2.72","0.03","True"
"30952","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.42","2.71","4192.89","2.71","0.02","True"
"33516","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:30","6.42","2.71","4192.89","2.71","0.02","True"
"33700","git","C:\Program Files\Git\mingw64\bin\git.exe","02-06-2026 16:16:25","6.38","2.62","4186.89","2.62","0.02","True"
"8708","rundll32","C:\WINDOWS\System32\rundll32.exe","01-06-2026 10:48:49","6.27","2.68","2101368.16","2.68","0.69","True"
"6164","ShellHost","C:\Windows\System32\ShellHost.exe","01-06-2026 13:12:04","6.25","46.1","2101652.91","46.1","1.38","True"
"9608","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","6.19","203.94","2250125.48","203.94","22.23","True"
"14068","mcafee-security","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\mcafee-security.exe","01-06-2026 10:50:35","6.07","65.86","38003.85","65.86","3.8","True"
"3940","svchost",,,"6.02","2.6","2101348.96","2.6",,"True"
"13968","Docker Desktop","C:\Program Files\Docker\Docker\frontend\Docker Desktop.exe","01-06-2026 11:01:44","5.97","14.52","2150897.94","14.52","5.31","True"
"14008","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:09","5.76","3.16","2101391.84","3.16","2.5","True"
"8548","OmenInstallMonitor",,"01-06-2026 10:48:51","5.74","33.21","4756.79","33.21","6.22","True"
"1724","WUDFHost",,,"5.74","15.72","2101395.25","15.72",,"True"
"4560","WUDFHost",,,"5.68","9.57","2101374.12","9.57",,"True"
"1048","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 15:00:22","5.66","228.45","3522568.14","228.45","79.47","True"
"14784","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","5.6","10.09","2249311.46","10.09","1.42","True"
"2820","svchost",,,"5.59","2.29","2101338.98","2.29",,"True"
"2784","svchost",,,"5.47","8.62","2101639.24","8.62",,"True"
"35700","bash","C:\Program Files\Git\bin\..\usr\bin\bash.exe","01-06-2026 12:20:12","5.43","7.27","4705.91","7.27","0.72","True"
"24476","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","02-06-2026 11:12:27","5.43","10.06","2249249","10.06","1.27","True"
"2476","svchost",,,"5.32","4.93","2101351.73","4.93",,"True"
"35736","bash","C:\Program Files\Git\bin\..\usr\bin\bash.exe","01-06-2026 12:20:15","5.3","7.27","4705.91","7.27","1","True"
"9668","HPEnhancedLighting.Bg","C:\Program Files\WindowsApps\AD2F1837.HPEnhance_1.4.4.0_x64__v10z8vjag6ke6\Win32\HPEnhancedLighting.Bg.exe","01-06-2026 10:51:13","5.27","27.98","4783.32","27.98","0.84","True"
"16920","unsecapp","C:\WINDOWS\system32\wbem\unsecapp.exe","01-06-2026 10:49:44","5.21","1.85","2101337.88","1.85","1.28","True"
"4032","dasHost",,,"5.17","6.88","2101373.95","6.88",,"True"
"2136","svchost",,,"5.05","4.04","2101347.58","4.04",,"True"
"1668","svchost",,,"5.02","3.32","2101342.98","3.32",,"True"
"2172","svchost",,,"5.02","2.34","2101344.19","2.34",,"True"
"3716","svchost",,,"4.92","2.25","2101340.82","2.25",,"True"
"3000","svchost",,,"4.91","2.05","2101337.68","2.05",,"True"
"9052","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","4.71","2.28","2101352.18","2.28","2.33","True"
"3804","svchost",,,"4.55","3.75","2101357.97","3.75",,"True"
"1972","svchost",,,"4.49","2.64","2101337.55","2.64",,"True"
"14048","svchost",,,"4.46","3.5","2101355.21","3.5",,"True"
"30664","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","02-06-2026 12:37:41","4.39","16.11","3694693.67","16.11","0.52","True"
"14524","ApplicationFrameHost","C:\WINDOWS\system32\ApplicationFrameHost.exe","01-06-2026 10:50:05","4.32","68.46","2101773.74","68.46","1.62","True"
"8436","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","4.3","54.04","2299375.35","54.04","36.45","True"
"2040","svchost",,,"4.25","2.72","2101351.69","2.72",,"True"
"2720","svchost",,,"3.93","2.53","2101341.79","2.53",,"True"
"6440","svchost",,,"3.91","2.56","2101345.91","2.56",,"True"
"14876","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 12:24:25","3.8","47.89","3522553.14","47.89","6.06","True"
"1928","svchost",,,"3.73","7.61","2101344.4","7.61",,"True"
"2772","svchost",,,"3.73","2.09","2101340.49","2.09",,"True"
"1888","svchost",,,"3.65","2.58","2101347.48","2.58",,"True"
"19828","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 11:02:04","3.61","60.83","3522554.64","60.83","6.89","True"
"19904","powershell","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","01-06-2026 11:02:02","3.54","55.43","2101900.38","55.43","31.75","True"
"5028","HPPrintScanDoctorService",,,"3.5","4.01","2101349.75","4.01",,"True"
"3016","svchost",,,"3.49","1.6","2101328.44","1.6",,"True"
"3268","svchost",,,"3.4","3.15","2101344.95","3.15",,"True"
"8424","ETDCtrl","C:\WINDOWS\system32\ETDCtrl.exe","01-06-2026 10:48:49","3.38","7.64","4241.73","7.64","1","True"
"12864","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:03","3.32","3.8","2101402.23","3.8","0.81","True"
"5444","svchost",,,"3.3","4.28","2101374.85","4.28",,"True"
"13108","WidgetService","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.18.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","01-06-2026 10:49:04","3.27","5.34","2101415.15","5.34","2.06","True"
"4","System",,,"3.25","0.06","10.62","0.06",,"True"
"17184","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 12:24:06","3.24","29.78","3522552.14","29.78","6.61","True"
"13412","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:42","3.17","3.33","2101395.28","3.33","1.02","True"
"5224","svchost",,,"3.14","2.92","2101345.41","2.92",,"True"
"1136","csrss",,,"3.14","4.39","2101439.7","4.39",,"True"
"656","svchost",,,"3.11","3.78","2101359.18","3.78",,"True"
"4208","svchost",,,"3.03","4","2101368.51","4",,"True"
"2148","svchost",,,"2.9","3.31","2101344.59","3.31",,"True"
"4100","svchost",,,"2.79","2.38","2101390.53","2.38",,"True"
"5852","svchost",,,"2.79","2.11","2101342.7","2.11",,"True"
"5684","spoolsv",,,"2.77","6.6","2101373.62","6.6",,"True"
"10588","igfxEMN","C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_5d2e576bb8443cb9\igfxEMN.exe","01-06-2026 10:48:57","2.73","4.36","2101395.76","4.36","5.73","True"
"4140","NetworkCap",,,"2.71","4.04","2101359.62","4.04",,"True"
"3708","DiagsCap",,,"2.7","26.6","2101395.03","26.6",,"True"
"6264","svchost",,,"2.62","3.02","2102373.56","3.02",,"True"
"9256","svchost",,,"2.62","2.5","2101352.82","2.5",,"True"
"1044","csrss",,,"2.58","2.39","2101361.09","2.39",,"True"
"6204","svchost",,,"2.58","2.12","2101340.88","2.12",,"True"
